@T,table,
,2018-08-19 03:00,0.0068194654
,2018-08-19 04:00,0.0071015124
,2018-08-19 05:00,0.0066803499
,2018-08-19 06:00,0.0068337799
,2018-08-19 07:00,0.0067664093
,2018-08-19 08:00,0.0066067025
,2018-08-19 09:00,0.0069844265
,2018-08-19 10:00,0.0068802962
,2018-08-19 11:00,0.0072138708
,2018-08-19 12:00,0.0071636963
,2018-08-19 13:00,0.0070496823
,2018-08-19 14:00,0.0067303525
,2018-08-19 15:00,0.0063776409
,2018-08-19 16:00,0.0059071421
,2018-08-19 17:00,0.0059972803
,2018-08-19 18:00,0.0055812869
,2018-08-19 19:00,0.0056980951
,2018-08-19 20:00,0.0059805156
,2018-08-19 21:00,0.0059734429
,2018-08-19 22:00,0.0060523767
,2018-08-19 23:00,0.0064085704
,2018-08-20 00:00,0.0064925964
,2018-08-20 01:00,0.0066647656
,2018-08-20 02:00,0.006531122
,2018-08-20 03:00,0.006526702
,2018-08-20 04:00,0.0064373396
,2018-08-20 05:00,0.0065603047
,2018-08-20 06:00,0.0068135394
,2018-08-20 07:00,0.0065797846
,2018-08-20 08:00,0.0068195552
,2018-08-20 09:00,0.0070563109
,2018-08-20 10:00,0.006909589
,2018-08-20 11:00,0.0068998187
,2018-08-20 12:00,0.0070980188
,2018-08-20 13:00,0.0067510769
,2018-08-20 14:00,0.0064773919
,2018-08-20 15:00,0.005894416
,2018-08-20 16:00,0.0056558237
,2018-08-20 17:00,0.0054303475
,2018-08-20 18:00,0.0051764177
,2018-08-20 19:00,0.0052347228
,2018-08-20 20:00,0.0055091601
,2018-08-20 21:00,0.0056036096
,2018-08-20 22:00,0.006185248
,2018-08-20 23:00,0.0061726757
,2018-08-21 00:00,0.0062665961
,2018-08-21 01:00,0.006345949
,2018-08-21 02:00,0.0063804907
,2018-08-21 03:00,0.0061826943
,2018-08-21 04:00,0.0062312386
,2018-08-21 05:00,0.0064204466
,2018-08-21 06:00,0.006563518
,2018-08-21 07:00,0.0065052476
,2018-08-21 08:00,0.0065600842
,2018-08-21 09:00,0.0064865748
,2018-08-21 10:00,0.0067260537
,2018-08-21 11:00,0.0070468361
,2018-08-21 12:00,0.0067980414
,2018-08-21 13:00,0.0063864127
,2018-08-21 14:00,0.0063438898
,2018-08-21 15:00,0.0055780878
,2018-08-21 16:00,0.0053591887
,2018-08-21 17:00,0.0050828912
,2018-08-21 18:00,0.0049157317
,2018-08-21 19:00,0.0049985373
,2018-08-21 20:00,0.0051357232
,2018-08-21 21:00,0.0052297157
,2018-08-21 22:00,0.005694529
,2018-08-21 23:00,0.0056610449
,2018-08-22 00:00,0.0054363509
,2018-08-22 01:00,0.00574357
,2018-08-22 02:00,0.0058155259
,2018-08-22 03:00,0.0058110632
,2018-08-22 04:00,0.0057040894
,2018-08-22 05:00,0.0060964212
,2018-08-22 06:00,0.0065696237
,2018-08-22 07:00,0.0065683419
,2018-08-22 08:00,0.0063716432
,2018-08-22 09:00,0.0066924316
,2018-08-22 10:00,0.0067995086
,2018-08-22 11:00,0.0066058023
,2018-08-22 12:00,0.0064637224
,2018-08-22 13:00,0.0059837428
,2018-08-22 14:00,0.0056737671
,2018-08-22 15:00,0.0052686971
,2018-08-22 16:00,0.0053593429
,2018-08-22 17:00,0.0051755913
,2018-08-22 18:00,0.0055245121
,2018-08-22 19:00,0.005714458
,2018-08-22 20:00,0.0059854026
,2018-08-22 21:00,0.0062567677
,2018-08-22 22:00,0.0060935463
,2018-08-22 23:00,0.0060712923
,2018-08-23 00:00,0.0061986777
,2018-08-23 01:00,0.0063774062
,2018-08-23 02:00,0.0065168077
,2018-08-23 03:00,0.006450719
,2018-08-23 04:00,0.0064066749
,2018-08-23 05:00,0.0063495617
,2018-08-23 06:00,0.0062956285
,2018-08-23 07:00,0.006370228
,2018-08-23 08:00,0.0065459948
,2018-08-23 09:00,0.0066757827
,2018-08-23 10:00,0.0068901344
,2018-08-23 11:00,0.0082253286
,2018-08-23 12:00,0.0089380939
,2018-08-23 13:00,0.0088639934
,2018-08-23 14:00,0.0087227872
,2018-08-23 15:00,0.0387885881
,2018-08-23 16:00,-9999
,2018-08-23 17:00,-9999
,2018-08-23 18:00,-9999
,2018-08-23 19:00,-9999
,2018-08-23 20:00,-9999
,2018-08-23 21:00,-9999
,2018-08-23 22:00,-9999
,2018-08-23 23:00,-9999
,2018-08-24 00:00,-9999
,2018-08-24 01:00,-9999
,2018-08-24 02:00,-9999
,2018-08-24 03:00,-9999
,2018-08-24 04:00,-9999
,2018-08-24 05:00,-9999
,2018-08-24 06:00,-9999
,2018-08-24 07:00,-9999
,2018-08-24 08:00,-9999
,2018-08-24 09:00,-9999
,2018-08-24 10:00,-9999
,2018-08-24 11:00,-9999
,2018-08-24 12:00,-9999
,2018-08-24 13:00,-9999
,2018-08-24 14:00,-9999
,2018-08-24 15:00,-9999
,2018-08-24 16:00,-9999
,2018-08-24 17:00,-9999
,2018-08-24 18:00,-9999
,2018-08-24 19:00,-9999
,2018-08-24 20:00,-9999
,2018-08-24 21:00,-9999
,2018-08-24 22:00,-9999
,2018-08-24 23:00,-9999
,2018-08-25 00:00,-9999
,2018-08-25 01:00,-9999
,2018-08-25 02:00,-9999
,2018-08-25 03:00,-9999
,2018-08-25 04:00,-9999
,2018-08-25 05:00,-9999
,2018-08-25 06:00,-9999
,2018-08-25 07:00,-9999
,2018-08-25 08:00,-9999
,2018-08-25 09:00,-9999
,2018-08-25 10:00,-9999
,2018-08-25 11:00,-9999
,2018-08-25 12:00,-9999
,2018-08-25 13:00,-9999
,2018-08-25 14:00,-9999
,2018-08-25 15:00,-9999
,2018-08-25 16:00,-9999
,2018-08-25 17:00,-9999
,2018-08-25 18:00,-9999
,2018-08-25 19:00,-9999
,2018-08-25 20:00,-9999
,2018-08-25 21:00,-9999
,2018-08-25 22:00,-9999
,2018-08-25 23:00,-9999
,2018-08-26 00:00,-9999
,2018-08-26 01:00,-9999
,2018-08-26 02:00,-9999
,2018-08-26 03:00,-9999
,2018-08-26 04:00,-9999
,2018-08-26 05:00,-9999
,2018-08-26 06:00,-9999
,2018-08-26 07:00,-9999
,2018-08-26 08:00,-9999
,2018-08-26 09:00,-9999
,2018-08-26 10:00,-9999
,2018-08-26 11:00,-9999
,2018-08-26 12:00,-9999
,2018-08-26 13:00,0.038972926
,2018-08-26 14:00,0.0390802711
,2018-08-26 15:00,0.0392182596
,2018-08-26 16:00,0.0390035324
,2018-08-26 17:00,0.0387741704
,2018-08-26 18:00,0.0384846723
,2018-08-26 19:00,0.0383022593
,2018-08-26 20:00,0.0383022593
,2018-08-26 21:00,0.0383022593
,2018-08-26 22:00,0.0383174511
,2018-08-26 23:00,0.0383022593
,2018-08-27 00:00,0.0383174511
,2018-08-27 01:00,0.0384237937
,2018-08-27 02:00,0.0384845609
,2018-08-27 03:00,0.0384845609
,2018-08-27 04:00,0.0384997898
,2018-08-27 05:00,0.0384845609
,2018-08-27 06:00,0.0384845609
,2018-08-27 07:00,0.0384845609
,2018-08-27 08:00,0.0386216212
,2018-08-27 09:00,0.0386978772
,2018-08-27 10:00,0.0388505006
,2018-08-27 11:00,0.0389423197
,2018-08-27 12:00,0.0391261806
,2018-08-27 13:00,0.0393258647
,2018-08-27 14:00,0.0394644475
,2018-08-27 15:00,0.0394335811
,2018-08-27 16:00,0.0393412421
,2018-08-27 17:00,0.0391722016
,2018-08-27 18:00,0.0390035324
,2018-08-27 19:00,0.0387589043
,2018-08-27 20:00,0.0386520791
,2018-08-27 21:00,0.0386368502
,2018-08-27 22:00,0.038667308
,2018-08-27 23:00,0.038667308
,2018-08-28 00:00,0.038667308
,2018-08-28 01:00,0.038667308
,2018-08-28 02:00,0.0386216212
,2018-08-28 03:00,0.0384845609
,2018-08-28 04:00,0.0384997898
,2018-08-28 05:00,0.0386063923
,2018-08-28 06:00,0.0385150188
,2018-08-28 07:00,0.0384845609
,2018-08-28 08:00,0.0385759345
,2018-08-28 09:00,0.0387741704
,2018-08-28 10:00,0.0389576228
,2018-08-28 11:00,0.0391108403
,2018-08-28 12:00,0.0392489774
,2018-08-28 13:00,0.0394644475
,2018-08-28 14:00,0.0395878386
,2018-08-28 15:00,0.0395414834
,2018-08-28 16:00,0.0393873745
,2018-08-28 17:00,0.0392182225
,2018-08-28 18:00,0.039049479
,2018-08-28 19:00,0.0388658038
,2018-08-28 20:00,0.0387283722
,2018-08-28 21:00,0.0385302477
,2018-08-28 22:00,0.0383326429
,2018-08-28 23:00,0.0383022593
,2018-08-29 00:00,0.0383022593
,2018-08-29 01:00,0.0383478347
,2018-08-29 02:00,0.0383934101
,2018-08-29 03:00,0.0384086019
,2018-08-29 04:00,0.0383478347
,2018-08-29 05:00,0.0383022593
,2018-08-29 06:00,0.0383022593
,2018-08-29 07:00,0.0384693691
,2018-08-29 08:00,0.0384845609
,2018-08-29 09:00,0.0386368502
,2018-08-29 10:00,0.0388352717
,2018-08-29 11:00,0.0390035324
,2018-08-29 12:00,0.039264392
,2018-08-29 13:00,0.0394798621
,2018-08-29 14:00,0.0397114155
,2018-08-29 15:00,0.039664986
,2018-08-29 16:00,0.039556898
,2018-08-29 17:00,0.0393104872
,2018-08-29 18:00,0.0390648193
,2018-08-29 19:00,0.0389423197
,2018-08-29 20:00,0.0388352346
,2018-08-29 21:00,0.0386825741
,2018-08-29 22:00,0.0384997898
,2018-08-29 23:00,0.0384693691
,2018-08-30 00:00,0.0383326429
,2018-08-30 01:00,0.0383022593
,2018-08-30 02:00,0.0383022593
,2018-08-30 03:00,0.0383022593
,2018-08-30 04:00,0.0383174511
,2018-08-30 05:00,0.0383022593
,2018-08-30 06:00,0.0383022593
,2018-08-30 07:00,0.0383022593
,2018-08-30 08:00,0.0383478347
,2018-08-30 09:00,0.0384541773
,2018-08-30 10:00,0.0384845609
,2018-08-30 11:00,0.0386216212
,2018-08-30 12:00,0.0387283722
,2018-08-30 13:00,0.0390496276
,2018-08-30 14:00,0.0392797323
,2018-08-30 15:00,0.039371997
,2018-08-30 16:00,0.0392489774
,2018-08-30 17:00,0.0392182225
,2018-08-30 18:00,0.039049479
,2018-08-30 19:00,0.0389270165
,2018-08-30 20:00,0.0387894364
,2018-08-30 21:00,0.0385607055
,2018-08-30 22:00,0.0383782183
,2018-08-30 23:00,0.0383022593
,2018-08-31 00:00,0.0383022593
,2018-08-31 01:00,0.0383022593
,2018-08-31 02:00,0.0383022593
,2018-08-31 03:00,0.0383326429
,2018-08-31 04:00,0.0383326429
,2018-08-31 05:00,0.0383022593
,2018-08-31 06:00,0.0383022593
,2018-08-31 07:00,0.0383782183
,2018-08-31 08:00,0.0385302477
,2018-08-31 09:00,0.0386673451
,2018-08-31 10:00,0.0386825741
,2018-08-31 11:00,0.0387894364
,2018-08-31 12:00,0.0380856433
,2018-08-31 13:00,0.0371013059
,2018-08-31 14:00,0.0320818401
,2018-08-31 15:00,0.0319915511
,2018-08-31 16:00,0.0309544812
,2018-08-31 17:00,0.0319078414
,2018-08-31 18:00,0.034559168
,2018-08-31 19:00,0.035446
,2018-08-31 20:00,0.0350391652
,2018-08-31 21:00,0.0338216386
,2018-08-31 22:00,0.0273434285
,2018-08-31 23:00,0.0233896547
,2018-09-01 00:00,0.0244129428
,2018-09-01 01:00,0.0280658978
,2018-09-01 02:00,0.0291907378
,2018-09-01 03:00,0.0344329477
,2018-09-01 04:00,0.0345479595
,2018-09-01 05:00,0.0347210322
,2018-09-01 06:00,0.0349086295
,2018-09-01 07:00,0.03492308
,2018-09-01 08:00,0.03492308
,2018-09-01 09:00,0.03492308
,2018-09-01 10:00,0.03492308
,2018-09-01 11:00,0.03492308
,2018-09-01 12:00,0.03492308
,2018-09-01 13:00,0.03492308
,2018-09-01 14:00,0.03492308
,2018-09-01 15:00,0.03492308
,2018-09-01 16:00,0.03492308
,2018-09-01 17:00,0.03492308
,2018-09-01 18:00,0.03492308
,2018-09-01 19:00,0.0349086295
,2018-09-01 20:00,0.03492308
,2018-09-01 21:00,0.03492308
,2018-09-01 22:00,0.03492308
,2018-09-01 23:00,0.03492308
,2018-09-02 00:00,0.03492308
,2018-09-02 01:00,0.03492308
,2018-09-02 02:00,0.03492308
,2018-09-02 03:00,0.03492308
,2018-09-02 04:00,0.03492308
,2018-09-02 05:00,0.03492308
,2018-09-02 06:00,0.03492308
,2018-09-02 07:00,0.03492308
,2018-09-02 08:00,0.03492308
,2018-09-02 09:00,0.03492308
,2018-09-02 10:00,0.03492308
,2018-09-02 11:00,0.03492308
,2018-09-02 12:00,0.03492308
,2018-09-02 13:00,0.03492308
,2018-09-02 14:00,0.03492308
,2018-09-02 15:00,0.03492308
,2018-09-02 16:00,0.03492308
,2018-09-02 17:00,0.03492308
,2018-09-02 18:00,0.0349086295
,2018-09-02 19:00,0.0349086295
,2018-09-02 20:00,0.0349086295
,2018-09-02 21:00,0.034894179
,2018-09-02 22:00,0.034894179
,2018-09-02 23:00,0.0349086295
,2018-09-03 00:00,0.034894179
,2018-09-03 01:00,0.0349086295
,2018-09-03 02:00,0.0348797286
,2018-09-03 03:00,0.034894179
,2018-09-03 04:00,0.0348652781
,2018-09-03 05:00,0.0348363771
,2018-09-03 06:00,0.0348797286
,2018-09-03 07:00,0.0348219266
,2018-09-03 08:00,0.0348508276
,2018-09-03 09:00,0.0348652781
,2018-09-03 10:00,0.0348797286
,2018-09-03 11:00,0.034894179
,2018-09-03 12:00,0.0348797286
,2018-09-03 13:00,0.0348508276
,2018-09-03 14:00,0.0348652781
,2018-09-03 15:00,0.0348652781
,2018-09-03 16:00,0.0348508276
,2018-09-03 17:00,0.034894179
,2018-09-03 18:00,0.0348797286
,2018-09-03 19:00,0.0348652781
,2018-09-03 20:00,0.0348219266
,2018-09-03 21:00,0.0348074761
,2018-09-03 22:00,0.0347930257
,2018-09-03 23:00,0.0347641247
,2018-09-04 00:00,0.0347930257
,2018-09-04 01:00,0.0348219266
,2018-09-04 02:00,0.0347641247
,2018-09-04 03:00,0.0347930257
,2018-09-04 04:00,0.0347930257
,2018-09-04 05:00,0.0347496742
,2018-09-04 06:00,0.0347930257
,2018-09-04 07:00,0.0347496742
,2018-09-04 08:00,0.0347785752
,2018-09-04 09:00,0.0348074761
,2018-09-04 10:00,0.0626369507
,2018-09-04 11:00,0.0715202617
,2018-09-04 12:00,0.0705428237
,2018-09-04 13:00,0.0695209227
,2018-09-04 14:00,0.0647825601
,2018-09-04 15:00,0.0638286348
,2018-09-04 16:00,0.0644614484
,2018-09-04 17:00,0.0666277508
,2018-09-04 18:00,0.0685326434
,2018-09-04 19:00,0.0694355984
,2018-09-04 20:00,0.0696624133
,2018-09-04 21:00,0.0696624133
,2018-09-04 22:00,0.0695799214
,2018-09-04 23:00,0.0695386755
,2018-09-05 00:00,0.0693737673
,2018-09-05 01:00,0.069106273
,2018-09-05 02:00,0.0688393072
,2018-09-05 03:00,0.0686138139
,2018-09-05 04:00,0.0683273955
,2018-09-05 05:00,0.0680415811
,2018-09-05 06:00,0.0677767292
,2018-09-05 07:00,0.0674514428
,2018-09-05 08:00,0.0673094601
,2018-09-05 09:00,0.0634988595
,2018-09-05 10:00,0.0640060191
,2018-09-05 11:00,0.0642830846
,2018-09-05 12:00,0.0649185735
,2018-09-05 13:00,0.065737326
,2018-09-05 14:00,0.0664607708
,2018-09-05 15:00,0.066259221
,2018-09-05 16:00,0.0666217541
,2018-09-05 17:00,0.0667226044
,2018-09-05 18:00,0.0666620942
,2018-09-05 19:00,0.0664201667
,2018-09-05 20:00,0.066158597
,2018-09-05 21:00,0.0658975552
,2018-09-05 22:00,0.0657371375
,2018-09-05 23:00,0.0655169261
,2018-09-06 00:00,0.0654569815
,2018-09-06 01:00,0.0652771478
,2018-09-06 02:00,0.0651973725
,2018-09-06 03:00,0.0650378219
,2018-09-06 04:00,0.0648586666
,2018-09-06 05:00,0.0647989482
,2018-09-06 06:00,0.0647989482
,2018-09-06 07:00,0.0646400007
,2018-09-06 08:00,0.0645605269
,2018-09-06 09:00,0.0552236378
,2018-09-06 10:00,0.035615544
,2018-09-06 11:00,0.0349753507
,2018-09-06 12:00,0.0329986939
,2018-09-06 13:00,0.0349086295
,2018-09-06 14:00,0.03492308
,2018-09-06 15:00,0.03492308
,2018-09-06 16:00,0.034894179
,2018-09-06 17:00,0.034894179
,2018-09-06 18:00,0.0349086295
,2018-09-06 19:00,0.0348508276
,2018-09-06 20:00,0.0348074761
,2018-09-06 21:00,0.0348363771
,2018-09-06 22:00,0.0348219266
,2018-09-06 23:00,0.0348652781
,2018-09-07 00:00,0.0348363771
,2018-09-07 01:00,0.0348219266
,2018-09-07 02:00,0.0348508276
,2018-09-07 03:00,0.0348219266
,2018-09-07 04:00,0.0348363771
,2018-09-07 05:00,0.0347641247
,2018-09-07 06:00,0.0348074761
,2018-09-07 07:00,0.0347930257
,2018-09-07 08:00,0.0348074761
,2018-09-07 09:00,0.0348508276
,2018-09-07 10:00,0.0348652781
,2018-09-07 11:00,0.0348797286
,2018-09-07 12:00,0.0348797286
,2018-09-07 13:00,0.03492308
,2018-09-07 14:00,0.0348797286
,2018-09-07 15:00,0.0348508276
,2018-09-07 16:00,0.034894179
,2018-09-07 17:00,0.0348983077
